author;author_type;link;city;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price_per_m2;price;year_of_construction;living_meters;kitchen_meters;phone;district;street;underground;residential_complex
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/285022847/;Sankt-Peterburg;sale;flat;2;3;1;12.48;214743;2680000;1890;5.0;2.0;+79110017931;Admiraltejskij;Admiraltejskij;Sadovaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/285629932/;Sankt-Peterburg;sale;flat;4;6;1;17.6;150852;2655000;1913;11.0;1.0;+79675375848;Vasileostrovskij;Vasil'evskij;Vasileostrovskaja;
ID 98947993;real_estate_agent;https://spb.cian.ru/sale/flat/285711942/;Sankt-Peterburg;sale;flat;1;3;-1;15.3;179084;2740000;1833;11.0;3.0;+79817319796;Admiraltejskij;Kolomna;Baltijskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/274534438/;Sankt-Peterburg;sale;flat;11;24;-1;23.1;120779;2790000;2023;15.0;3.0;+79681896621;Nevskij;prospekt Bol'shevikov;Ulitsa Dybenko;Invest-otel' Pro.Molodost'
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/279218363/;Sankt-Peterburg;sale;flat;1;5;1;11.5;239130;2750000;1911;3.0;3.0;+79110017931;Admiraltejskij;Kolomna;Baltijskaja;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/284615145/;Sankt-Peterburg;sale;flat;1;3;-1;11.0;251363;2765000;1951;3.0;3.0;+79692028856;Krasnogvardejskij;Bol'shaja Ohta;Ladozhskaja;
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/284648918/;Sankt-Peterburg;sale;flat;1;3;-1;11.8;237288;2800000;1951;3.0;3.0;+79117911458;Krasnogvardejskij;Bol'shaja Ohta;Ladozhskaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/283213968/;Sankt-Peterburg;sale;flat;1;1;-1;12.9;217829;2810000;1856;5.0;2.0;+79675375848;Vasileostrovskij;Vasil'evskij;Vasileostrovskaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284636277/;Sankt-Peterburg;sale;flat;2;3;1;13.97;204008;2850000;1890;7.0;2.0;+79110017931;Admiraltejskij;Admiraltejskij;Sadovaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/277656681/;Sankt-Peterburg;sale;flat;1;4;1;13.9;208633;2900000;1917;8.0;-1;+79110017931;Petrogradskij;Chkalovskoe;Sportivnaja;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/280546299/;Sankt-Peterburg;sale;flat;5;5;-1;15.0;199333;2990000;1901;7.0;3.0;+79692028856;Admiraltejskij;Lotsmanskaja;Baltijskaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284892762/;Sankt-Peterburg;sale;flat;2;3;1;19.5;151538;2955000;-1;12.0;-1;+79110017931;Vyborgskij;Pervomajskaja;Ozerki;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/279047449/;Sankt-Peterburg;sale;flat;1;4;1;14.5;206551;2995000;1916;6.0;3.0;+79110017931;Petrogradskij;Chkalovskoe;Sportivnaja;
Столица;real_estate_agent;https://spb.cian.ru/sale/flat/285311177/;Sankt-Peterburg;sale;flat;5;5;1;11.0;272636;2999000;1885;6.0;-1;+79117259885;Tsentral'nyj;Kolomenskaja;Ligovskij prospekt;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/285341489/;Sankt-Peterburg;sale;flat;1;5;1;15.0;200000;3000000;1878;8.0;2.0;+79675375848;Admiraltejskij;5-ja Krasnoarmejskaja;;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/280083014/;Sankt-Peterburg;sale;flat;2;7;1;12.5;240000;3000000;1914;7.0;-1;+79110017931;Petrogradskij;Bol'shaja Raznochinnaja;Chkalovskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284232942/;Sankt-Peterburg;sale;flat;5;5;1;19.3;155440;3000000;-1;9.0;5.0;+79111860343;Vyborgskij;Svetlanovskoe;Ploschad' Muzhestva;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/285629933/;Sankt-Peterburg;sale;flat;4;6;1;19.95;152631;3045000;1913;14.0;1.0;+79675375848;Vasileostrovskij;Vasil'evskij;Vasileostrovskaja;
Самолет;developer;https://spb.cian.ru/sale/flat/285011706/;Sankt-Peterburg;sale;flat;2;11;1;20.16;153222;3088956;2024;10.0;4.0;+78123896966;Kolpinskij;;Rybatskoe;Novoe Kolpino ZhK
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/280983971/;Sankt-Peterburg;sale;flat;1;3;1;13.4;230223;3085000;1951;5.0;3.0;+79692028856;Krasnogvardejskij;Bol'shaja Ohta;Ladozhskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284553430/;Sankt-Peterburg;sale;flat;20;23;1;20.2;153465;3100000;2023;12.0;3.0;+79675387407;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
ЛСР. Недвижимость;developer;https://spb.cian.ru/sale/flat/270499181/;Sankt-Peterburg;sale;flat;20;22;1;20.3;153400;3114020;2023;10.0;5.0;+78126029079;Krasnogvardejskij;Pejzazhnaja;Devjatkino;Tsvetnoj Gorod
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/279730427/;Sankt-Peterburg;sale;flat;18;24;-1;22.71;136944;3110000;2023;10.0;5.0;+79675375848;Nevskij;prospekt Bol'shevikov;Ulitsa Dybenko;Invest-otel' Pro.Molodost'
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/283506012/;Sankt-Peterburg;sale;flat;1;5;1;15.0;212666;3190000;1896;10.0;-1;+79110017931;Tsentral'nyj;Marata;Vladimirskaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/278325035/;Sankt-Peterburg;sale;flat;1;5;1;17.0;185294;3150000;1964;9.0;3.0;+79110017931;Frunzenskij;Strel'bischenskaja;Volkovskaja;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/276950981/;Sankt-Peterburg;sale;flat;2;4;-1;15.79;199493;3150000;1894;7.0;3.0;+79692028856;Admiraltejskij;Ekateringofskij;Narvskaja;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/284009922/;Sankt-Peterburg;sale;flat;1;3;-1;13.2;240151;3170000;1904;5.0;3.0;+79692028856;Kirovskij;Narvskij;Kirovskij zavod;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284095539/;Sankt-Peterburg;sale;flat;2;7;1;17.0;187647;3190000;1908;9.0;3.0;+79681922047;Vyborgskij;Sampsonievskoe;Vyborgskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/278220900/;Sankt-Peterburg;sale;flat;17;20;-1;22.1;144751;3199000;2022;15.0;2.0;+79111006984;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
Satanovskiy Group;real_estate_agent;https://spb.cian.ru/sale/flat/273736679/;Sankt-Peterburg;sale;flat;15;24;-1;23.01;136897;3150000;2023;15.0;-1;+79052173218;Nevskij;prospekt Bol'shevikov;Ulitsa Dybenko;Invest-otel' Pro.Molodost'
СОЮЗ;real_estate_agent;https://spb.cian.ru/sale/flat/285690189/;Sankt-Peterburg;sale;flat;2;4;-1;24.8;128633;3190118;-1;20.0;-1;+79679911540;Petrodvortsovyj;Dvortsovyj prospekt;Leninskij prospekt;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/278169997/;Sankt-Peterburg;sale;flat;2;7;1;13.5;240000;3240000;1914;8.0;-1;+79110017931;Petrogradskij;Bol'shaja Raznochinnaja;Chkalovskaja;
АЛЕКСАНДРИТ;real_estate_agent;https://spb.cian.ru/sale/flat/278403670/;Sankt-Peterburg;sale;flat;9;12;1;27.91;114654;3200000;2023;19.0;-1;+79052629853;Pushkinskij;Lensovetovskij ter.;Zvezdnaja;Polet
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/285629931/;Sankt-Peterburg;sale;flat;4;6;1;21.62;150092;3245000;1913;15.0;1.0;+79675375848;Vasileostrovskij;Vasil'evskij;Vasileostrovskaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/284660237/;Sankt-Peterburg;sale;flat;16;17;1;19.52;163934;3200000;2023;12.0;2.0;+79675375848;Krasnogvardejskij;Poljustrovo;;Tsvetnoj Gorod
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/285245298/;Sankt-Peterburg;sale;flat;2;4;-1;25.1;129999;3263000;2023;17.0;3.0;+79119626906;Petrodvortsovyj;Dvortsovyj prospekt;Begovaja;
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/285245357/;Sankt-Peterburg;sale;flat;3;4;-1;25.1;129999;3263000;2023;17.0;3.0;+79119626906;Petrodvortsovyj;Dvortsovyj prospekt;Prospekt Veteranov;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/285134773/;Sankt-Peterburg;sale;flat;2;3;1;14.81;222012;3288000;1890;7.0;2.0;+79110017931;Admiraltejskij;Admiraltejskij;Sadovaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/283894032/;Sankt-Peterburg;sale;flat;2;4;1;18.42;178610;3290000;1857;11.0;2.0;+79110017931;Admiraltejskij;Sennoj;Sadovaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/283805612/;Sankt-Peterburg;sale;flat;2;5;1;14.0;232142;3250000;1916;6.0;3.0;+79110017931;Petrogradskij;Chkalovskoe;Sportivnaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/285316078/;Sankt-Peterburg;sale;flat;1;5;-1;12.0;274166;3290000;1826;5.0;2.0;+79675375848;Tsentral'nyj;Gorohovaja;;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/278981199/;Sankt-Peterburg;sale;flat;18;20;-1;22.1;149321;3300000;-1;15.0;2.0;+79675375848;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/284247196/;Sankt-Peterburg;sale;flat;17;20;-1;22.0;150000;3300000;2022;14.0;3.0;+79117911458;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
A20;real_estate_agent;https://spb.cian.ru/sale/flat/273855007/;Sankt-Peterburg;sale;flat;18;24;1;22.0;150909;3320000;2023;14.0;-1;+79675378049;Krasnogvardejskij;Poljustrovo;Grazhdanskij prospekt;Tsvetnoj Gorod
ID 10827942;realtor;https://spb.cian.ru/sale/flat/285616784/;Sankt-Peterburg;sale;flat;12;26;1;21.0;157142;3300000;2020;-1;-1;+79692042285;Krasnogvardejskij;Charushinskaja;;Tsvetnoj Gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/285707399/;Sankt-Peterburg;sale;flat;1;5;1;13.7;240875;3300000;1886;6.0;2.0;+79692033459;Frunzenskij;Volkovskoe;Obvodnyj kanal;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/285132308/;Sankt-Peterburg;sale;flat;2;4;-1;12.0;275000;3300000;1907;4.0;3.0;+79062418157;Tsentral'nyj;pereulok Apraksin;Sennaja ploschad';
FisherGroup;real_estate_agent;https://spb.cian.ru/sale/flat/285020995/;Sankt-Peterburg;sale;flat;1;2;1;15.7;210191;3300000;1854;-1;-1;+79818771915;Admiraltejskij;Ruzovskaja;Pushkinskaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/284490877/;Sankt-Peterburg;sale;flat;4;4;1;15.0;220000;3300000;1904;7.0;3.0;+79675375848;Petrogradskij;Bol'shaja Pushkarskaja;Petrogradskaja;
Аида Карпова;realtor;https://spb.cian.ru/sale/flat/273014621/;Sankt-Peterburg;sale;flat;9;24;1;20.0;165000;3300000;2023;9.0;5.0;+79117103717;Krasnogvardejskij;Pahomovskaja;Grazhdanskij prospekt;Tsvetnoj Gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/278771023/;Sankt-Peterburg;sale;flat;13;17;1;20.0;167500;3350000;2023;9.0;5.0;+79818973343;Krasnogvardejskij;Pejzazhnaja;Akademicheskaja;Tsvetnoj Gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284553454/;Sankt-Peterburg;sale;flat;6;20;-1;22.0;153181;3370000;-1;14.0;3.0;+79119915673;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
Самолет;developer;https://spb.cian.ru/sale/flat/284769841/;Sankt-Peterburg;sale;flat;10;11;1;22.9;146708;3359614;2024;12.0;5.0;+78123896966;Kolpinskij;;Rybatskoe;Novoe Kolpino ZhK
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/283657364/;Sankt-Peterburg;sale;flat;2;4;1;11.73;286445;3360000;1917;6.0;-1;+79110017931;Petrogradskij;Chkalovskoe;Sportivnaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284301990/;Sankt-Peterburg;sale;flat;2;4;1;19.4;174742;3390000;1857;11.0;2.0;+79110017931;Admiraltejskij;Sennoj;Sadovaja;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/278858510/;Sankt-Peterburg;sale;flat;10;20;-1;19.5;173333;3380000;2022;11.0;3.0;+79692028856;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/282801598/;Sankt-Peterburg;sale;flat;12;17;1;20.0;167500;3350000;2023;14.0;-1;+79052169201;Krasnogvardejskij;Pejzazhnaja;Devjatkino;Tsvetnoj Gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/277248615/;Sankt-Peterburg;sale;flat;5;12;1;25.8;129844;3350000;2023;14.0;4.0;+79117874060;Pushkinskij;;Kupchino;Chkalov ZhK
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/281830381/;Sankt-Peterburg;sale;flat;11;24;1;24.6;138211;3400000;2023;15.0;-1;+79110017931;Nevskij;Narodnyj;Proletarskaja;Akvilon Skaj ZhK
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/283549574/;Sankt-Peterburg;sale;flat;9;24;1;18.6;182795;3400000;2022;13.0;-1;+79110017931;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/281161696/;Sankt-Peterburg;sale;flat;20;20;-1;22.1;153846;3400000;2021;12.0;5.0;+79675375848;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/278487052/;Sankt-Peterburg;sale;flat;1;6;1;16.8;202380;3400000;1910;11.0;-1;+79675375848;Tsentral'nyj;Gorohovaja;Sadovaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/281387758/;Sankt-Peterburg;sale;flat;14;20;-1;22.9;148471;3400000;2022;10.0;6.0;+79675375848;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
Светлана Абу Газале;realtor;https://spb.cian.ru/sale/flat/273368527/;Sankt-Peterburg;sale;flat;14;15;1;23.29;145985;3400000;2023;15.0;-1;+79681874636;Nevskij;Rusanovskaja;Proletarskaja;Akvilon SKY
РОСЛЕКС;real_estate_agent;https://spb.cian.ru/sale/flat/271825106/;Sankt-Peterburg;sale;flat;10;12;1;22.0;156818;3450000;2023;16.0;1.0;+79052875984;Kolpinskij;doroga Balkanskaja;Rybatskoe;Novoe Kolpino
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284189065/;Sankt-Peterburg;sale;flat;5;20;-1;22.0;157727;3470000;2023;15.0;2.0;+79119915673;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284728884/;Sankt-Peterburg;sale;flat;3;3;1;17.98;191879;3450000;1890;10.0;2.0;+79110017931;Admiraltejskij;Admiraltejskij;Sadovaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/282916319/;Sankt-Peterburg;sale;flat;6;26;1;25.8;135271;3490000;2022;15.0;5.0;+79110017931;Pushkinskij;prospekt Novgorodskij;Kupchino;Shushary
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/280485206/;Sankt-Peterburg;sale;flat;3;26;-1;13.24;260574;3450000;2025;5.0;3.0;+79692028856;Moskovskij;Ordzhonikidze;Zvezdnaja;Gostinichnyj kompleks na Ordzhonikidze
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/285493520/;Sankt-Peterburg;sale;flat;2;4;1;16.67;209358;3490000;1857;9.0;2.0;+79110017931;Admiraltejskij;Sennoj;Sadovaja;
A20;real_estate_agent;https://spb.cian.ru/sale/flat/278243035/;Sankt-Peterburg;sale;flat;20;24;1;25.0;138000;3450000;2022;15.0;-1;+79675378049;Nevskij;Rusanovskaja;Proletarskaja;Akvilon SKY
Петербургская недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/280476139/;Sankt-Peterburg;sale;flat;20;21;1;22.85;152735;3490000;2023;15.0;-1;+79052169201;Nevskij;Rusanovskaja;Obuhovo;Akvilon SKY
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/280326178/;Sankt-Peterburg;sale;flat;11;11;1;23.0;150000;3450000;2022;13.0;5.0;+79811630021;Pushkinskij;prospekt Starorusskij;Kupchino;AEROCITY
Столица;real_estate_agent;https://spb.cian.ru/sale/flat/285311176/;Sankt-Peterburg;sale;flat;3;5;1;18.8;186117;3499000;-1;13.0;-1;+79117259885;Kronshtadtskij;Ammermana;;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/280984853/;Sankt-Peterburg;sale;flat;3;5;1;16.0;218750;3500000;1900;10.0;1.0;+79818971732;Kalininskij;Finljandskij;Ploschad' Lenina;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/281359088/;Sankt-Peterburg;sale;flat;20;24;1;21.56;162337;3500000;2023;14.0;2.0;+79110035462;Nevskij;Rusanovskaja;Obuhovo;Akvilon SKY
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/284553607/;Sankt-Peterburg;sale;flat;1;6;1;18.0;194444;3500000;1913;10.0;3.0;+79062418157;Moskovskij;Bassejnaja;Park Pobedy;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/274755951/;Sankt-Peterburg;sale;flat;1;4;1;16.5;214545;3540000;1930;11.0;-1;+79110017931;Nevskij;Tkachej;Elizarovskaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/284659738/;Sankt-Peterburg;sale;flat;2;4;1;12.0;291666;3500000;1916;4.0;3.0;+79110017931;Tsentral'nyj;Vladimirskij;Vladimirskaja;
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/280745840/;Sankt-Peterburg;sale;flat;5;24;-1;21.29;164396;3500000;2023;15.0;-1;+79681890629;Nevskij;prospekt Bol'shevikov;Prospekt Bol'shevikov;Invest-otel' Pro.Molodost'
A20;real_estate_agent;https://spb.cian.ru/sale/flat/279056360/;Sankt-Peterburg;sale;flat;9;18;1;21.4;163551;3500000;2022;16.0;-1;+79675378049;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
Реал Лидер;real_estate_agent;https://spb.cian.ru/sale/flat/282912509/;Sankt-Peterburg;sale;flat;12;21;1;18.0;194444;3500000;2022;12.0;-1;+79052202188;Krasnogvardejskij;Charushinskaja;Grazhdanskij prospekt;Tsvetnoj Gorod
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/284352164/;Sankt-Peterburg;sale;flat;10;15;1;25.79;135711;3500000;1979;-1;-1;+79675375848;Frunzenskij;Georgievskij;Dunajskaja;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284395515/;Sankt-Peterburg;sale;flat;5;24;-1;21.29;164396;3500000;2023;12.0;4.0;+79675373289;Nevskij;prospekt Bol'shevikov;Ulitsa Dybenko;Invest-otel' Pro.Molodost'
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284846437/;Sankt-Peterburg;sale;flat;6;20;-1;22.8;153508;3500000;-1;14.0;3.0;+79681922047;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/284659748/;Sankt-Peterburg;sale;flat;2;6;1;12.0;291666;3500000;1910;5.0;2.0;+79675375848;Tsentral'nyj;Konnaja;Ploschad' Aleksandra Nevskogo;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/282870207/;Sankt-Peterburg;sale;flat;22;24;1;19.4;185051;3590000;2023;14.0;-1;+79110017931;Krasnogvardejskij;Pahomovskaja;Grazhdanskij prospekt;Tsvetnoj Gorod
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/278704685/;Sankt-Peterburg;sale;flat;20;20;-1;19.5;182051;3550000;2022;11.0;3.0;+79692028856;Vyborgskij;Parnas;Parnas;Kompleks apartamentov START
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/285363620/;Sankt-Peterburg;sale;flat;11;18;1;20.3;174876;3550000;2023;12.0;3.0;+79819966821;Krasnogvardejskij;Poljustrovo;Grazhdanskij prospekt;Tsvetnoj Gorod
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/278893688/;Sankt-Peterburg;sale;flat;2;2;-1;18.91;187731;3550000;2007;11.0;2.0;+79110017931;Vasileostrovskij;Ostrov Dekabristov;Primorskaja;
Владис Аврора;real_estate_agent;https://spb.cian.ru/sale/flat/279971754/;Sankt-Peterburg;sale;flat;9;24;1;20.6;174271;3590000;2023;12.0;3.0;+79692028856;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
Время Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/278604346/;Sankt-Peterburg;sale;flat;2;5;1;18.0;199888;3598000;1951;-1;-1;+79818109035;Vyborgskij;Sampsonievskoe;Lesnaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/279695882/;Sankt-Peterburg;sale;flat;25;25;1;20.9;169856;3550000;2023;10.0;5.0;+79675375848;Krasnogvardejskij;Pejzazhnaja;Grazhdanskij prospekt;Tsvetnoj Gorod
ДомИн;real_estate_agent;https://spb.cian.ru/sale/flat/273394486/;Sankt-Peterburg;sale;flat;11;18;1;20.31;174790;3550000;2023;-1;-1;+79817053187;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
ID 98947993;real_estate_agent;https://spb.cian.ru/sale/flat/285087849/;Sankt-Peterburg;sale;flat;1;3;-1;15.8;227215;3590000;1833;10.0;-1;+79817319796;Admiraltejskij;Kolomna;Baltijskaja;
Владис Северо-Запад;real_estate_agent;https://spb.cian.ru/sale/flat/280230094/;Sankt-Peterburg;sale;flat;4;6;1;18.9;190476;3600000;1914;10.0;3.0;+79117911458;Moskovskij;Moskovskaja zastava;Moskovskie vorota;
Зеленые крыши;real_estate_agent;https://spb.cian.ru/sale/flat/283090220/;Sankt-Peterburg;sale;flat;1;6;1;16.0;225000;3600000;1913;11.0;-1;+79052117843;Vasileostrovskij;12-ja Vasil'evskogo ostrova linija;Vasileostrovskaja;
FisherGroup;real_estate_agent;https://spb.cian.ru/sale/flat/285581732/;Sankt-Peterburg;sale;flat;2;6;1;18.8;191489;3600000;1911;10.0;3.0;+79818109326;Admiraltejskij;Izmajlovskoe;Baltijskaja;
АДРЕСАТ;real_estate_agent;https://spb.cian.ru/sale/flat/277557991/;Sankt-Peterburg;sale;flat;8;11;1;24.36;147783;3600000;2022;15.0;-1;+79675375147;Pushkinskij;prospekt Starorusskij;Kupchino;AEROCITY
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284496681/;Sankt-Peterburg;sale;flat;18;26;1;23.19;155239;3600000;2018;11.0;5.0;+79110940082;Pushkinskij;Visherskaja;Kupchino;UP-kvartal Moskovskij
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283958855/;Sankt-Peterburg;sale;flat;13;25;1;23.0;157391;3620000;2022;12.0;5.0;+79819024591;Vyborgskij;Parnas;Parnas;Severnaja dolina
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/283248132/;Sankt-Peterburg;sale;flat;1;6;1;12.8;281250;3600000;1910;5.0;2.0;+79811689323;Vasileostrovskij;19-ja Vasil'evskogo ostrova linija;Vasileostrovskaja;
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/281151996/;Sankt-Peterburg;sale;flat;6;19;1;20.69;173997;3600000;2022;9.0;6.0;+79675375848;Krasnogvardejskij;Pejzazhnaja;Grazhdanskij prospekt;Tsvetnoj Gorod
ТРЕНД;real_estate_agent;https://spb.cian.ru/sale/flat/279462094/;Sankt-Peterburg;sale;flat;19;25;1;20.7;173913;3600000;2023;10.0;5.0;+79675375848;Krasnogvardejskij;Poljustrovo;Devjatkino;Tsvetnoj Gorod
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284689493/;Sankt-Peterburg;sale;flat;5;16;1;23.0;158695;3650000;2022;13.0;5.0;+79119522302;Pushkinskij;prospekt Starorusskij;Kupchino;Alekseevskij kvartal
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/284553465/;Sankt-Peterburg;sale;flat;3;6;1;14.0;260714;3650000;1902;8.0;1.0;+79681904069;Petrogradskij;Sablinskaja;Gor'kovskaja;
ВСЯ НЕДВИЖИМОСТЬ ПЕТЕРБУРГА;real_estate_agent;https://spb.cian.ru/sale/flat/285710356/;Sankt-Peterburg;sale;flat;12;15;1;18.0;205000;3690000;2021;10.0;3.0;+79819679886;Primorskij;Kolomjagi;;
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/275764924/;Sankt-Peterburg;sale;flat;1;4;1;18.0;202777;3650000;1930;10.0;3.0;+79062418157;Nevskij;Tkachej;Elizarovskaja;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/277631327/;Sankt-Peterburg;sale;flat;2;4;-1;14.1;258865;3650000;1900;7.0;2.0;+79110017931;Tsentral'nyj;Smol'ninskoe;Ploschad' Vosstanija;
